date,close,volume,day,macd,macds,macdh,rsv_9,kdjk_9,kdjk,kdjd_9,kdjd,kdjj_9,kdjj,rs_14,rsi_14,rsi,close_50_sma,ma50,close_200_sma,ma200,vix,TLT,IEF,SHY,interest_rates,benz_rate
2022-05-20,383.139,131432200.0,4.0,-10.892,-10.008,-0.885,9.271,7.05,7.05,8.397,8.397,4.357,4.357,0.559,35.857,35.857,421.883,421.883,436.207,436.207,29.43,118.51,103.84,83.23,0.77,7.1
2022-05-23,390.307,76414900.0,0.0,-10.348,-10.076,-0.272,34.846,16.315,16.315,11.036,11.036,26.873,26.873,0.703,41.279,41.279,421.453,421.453,436.004,436.004,28.48,116.56,103.21,83.19,0.77,6.209
2022-05-24,387.328,91448800.0,1.0,-10.041,-10.069,0.028,24.216,18.949,18.949,13.674,13.674,29.499,29.499,0.66,39.774,39.774,421.024,421.024,435.788,435.788,29.45,118.86,104.1,83.38,0.77,5.143
2022-05-25,390.75,91472900.0,2.0,-9.414,-9.938,0.524,36.424,24.774,24.774,17.374,17.374,39.574,39.574,0.735,42.373,42.373,420.483,420.483,435.586,435.586,28.37,119.33,104.31,83.44,0.77,6.167
2022-05-26,398.557,82168300.0,3.0,-8.192,-9.588,1.397,64.279,37.942,37.942,24.23,24.23,65.367,65.367,0.919,47.897,47.897,419.914,419.914,435.418,435.418,27.5,118.79,104.26,83.46,0.77,5.6
2022-05-27,408.342,84768700.0,4.0,-6.36,-8.943,2.583,79.798,51.894,51.894,33.451,33.451,88.78,88.78,1.168,53.865,53.865,419.433,419.433,435.293,435.293,25.72,119.08,104.41,83.48,0.77,6.429
2022-05-31,406.05,95937000.0,1.0,-5.036,-8.161,3.126,71.02,58.27,58.27,41.724,41.724,91.36,91.36,1.099,52.353,52.353,418.812,418.812,435.152,435.152,26.19,116.56,103.32,83.35,0.77,7.088
2022-06-01,402.766,86585800.0,2.0,-4.203,-7.37,3.167,61.877,59.472,59.472,47.64,47.64,83.136,83.136,1.007,50.178,50.178,418.127,418.127,434.99,434.99,25.69,116.22,102.61,83.13,1.21,6.1
2022-06-02,410.436,79609600.0,3.0,-2.89,-6.474,3.583,81.019,66.654,66.654,53.978,53.978,92.007,92.007,1.217,54.891,54.891,417.494,417.494,434.88,434.88,24.72,116.28,102.76,83.15,1.21,6.0
2022-06-03,403.7,71874300.0,4.0,-2.367,-5.652,3.286,54.922,62.744,62.744,56.9,56.9,74.431,74.431,1.015,50.383,50.383,416.84,416.84,434.76,434.76,24.79,116.03,102.56,83.12,1.21,6.625
2022-06-06,404.93,57508900.0,0.0,-1.831,-4.888,3.057,58.955,61.481,61.481,58.427,58.427,67.589,67.589,1.048,51.171,51.171,416.079,416.079,434.644,434.644,25.07,113.89,101.79,83.01,1.21,6.417
2022-06-07,408.814,59272400.0,1.0,-1.081,-4.127,3.046,66.237,63.066,63.066,59.973,59.973,69.252,69.252,1.159,53.675,53.675,415.352,415.352,434.529,434.529,24.02,115.12,102.2,83.02,1.21,6.0
2022-06-08,404.369,64350000.0,2.0,-0.835,-3.468,2.633,31.169,52.434,52.434,57.46,57.46,42.381,42.381,1.02,50.485,50.485,414.473,414.473,434.373,434.373,23.96,114.1,101.82,82.96,1.21,6.917
2022-06-09,394.752,86289800.0,3.0,-1.401,-3.055,1.654,-41.8,21.022,21.022,45.314,45.314,-27.561,-27.561,0.797,44.344,44.344,413.291,413.291,434.166,434.166,26.09,114.48,101.73,82.9,1.21,6.462
2022-06-10,383.306,132893900.0,4.0,-2.741,-2.992,0.251,-23.273,6.257,6.257,32.295,32.295,-45.818,-45.818,0.622,38.363,38.363,411.936,411.936,433.897,433.897,27.75,113.77,100.73,82.55,1.21,5.714
2022-06-13,368.752,170004900.0,0.0,-4.92,-3.378,-1.543,-10.303,0.737,0.737,21.776,21.776,-41.34,-41.34,0.479,32.383,32.383,410.429,410.429,433.568,433.568,34.02,110.2,98.94,82.13,1.21,6.456
2022-06-14,367.641,104011800.0,1.0,-6.66,-4.034,-2.626,-6.294,-1.606,-1.606,13.982,13.982,-32.783,-32.783,0.47,31.973,31.973,408.874,408.874,433.214,433.214,32.69,108.81,98.15,81.97,1.21,5.571
2022-06-15,372.882,125666800.0,2.0,-7.53,-4.733,-2.796,4.981,0.59,0.59,9.518,9.518,-17.267,-17.267,0.565,36.082,36.082,407.348,407.348,432.877,432.877,29.62,110.84,99.52,82.29,1.21,7.176
2022-06-16,360.542,134473300.0,3.0,-9.11,-5.609,-3.501,-6.736,-1.852,-1.852,5.728,5.728,-17.012,-17.012,0.455,31.289,31.289,405.688,405.688,432.481,432.481,32.95,111.72,100.17,82.4,1.21,6.556
2022-06-17,361.319,111113900.0,4.0,-10.182,-6.523,-3.658,-1.575,-1.76,-1.76,3.232,3.232,-11.743,-11.743,0.468,31.903,31.903,404.133,404.133,432.088,432.088,31.13,112.08,100.2,82.38,1.21,7.4
2022-06-21,370.414,76811900.0,1.0,-10.18,-7.255,-2.925,15.367,3.949,3.949,3.471,3.471,4.905,4.905,0.634,38.79,38.79,402.716,402.716,431.733,431.733,30.19,110.18,99.68,82.35,1.21,5.321
2022-06-22,369.743,90059400.0,2.0,-10.116,-7.827,-2.289,15.277,7.725,7.725,4.889,4.889,13.397,13.397,0.626,38.481,38.481,401.308,401.308,431.376,431.376,28.95,113.21,100.94,82.59,1.21,5.538
2022-06-23,373.367,79292100.0,3.0,-9.662,-8.194,-1.468,33.315,16.255,16.255,8.678,8.678,31.41,31.41,0.701,41.207,41.207,400.124,400.124,431.045,431.045,29.05,114.14,101.51,82.66,1.21,6.429
2022-06-24,385.238,98050300.0,4.0,-8.248,-8.205,-0.044,82.622,38.378,38.378,18.578,18.578,77.977,77.977,0.967,49.154,49.154,399.209,399.209,430.776,430.776,27.23,112.56,101.15,82.64,1.21,7.308
2022-06-27,383.767,66009600.0,0.0,-7.165,-7.997,0.832,73.986,50.247,50.247,29.134,29.134,92.473,92.473,0.934,48.283,48.283,398.166,398.166,430.509,430.509,26.95,111.6,100.58,82.55,1.21,7.056
2022-06-28,375.925,86548900.0,1.0,-6.86,-7.769,0.91,44.386,48.293,48.293,35.521,35.521,73.839,73.839,0.78,43.825,43.825,397.074,397.074,430.22,430.22,28.36,112.12,100.71,82.53,1.21,5.882
2022-06-29,375.619,65676000.0,2.0,-6.567,-7.529,0.962,43.398,46.662,46.662,39.234,39.234,61.516,61.516,0.775,43.656,43.656,395.973,395.973,429.923,429.923,28.16,113.87,101.52,82.63,1.21,6.412
2022-06-30,372.567,112508300.0,3.0,-6.506,-7.324,0.818,33.551,42.291,42.291,40.253,40.253,46.367,46.367,0.722,41.916,41.916,394.672,394.672,429.624,429.624,28.71,114.87,102.3,82.79,1.21,6.812
2022-07-01,376.508,74839700.0,4.0,-6.07,-7.073,1.004,27.536,37.373,37.373,39.293,39.293,33.533,33.533,0.817,44.966,44.966,393.456,393.456,429.326,429.326,26.7,115.82,103.24,82.96,1.68,5.056
2022-07-05,377.219,81438000.0,1.0,-5.602,-6.779,1.177,30.631,35.126,35.126,37.904,37.904,29.569,29.569,0.836,45.522,45.522,392.385,392.385,429.035,429.035,27.54,116.73,103.62,82.95,1.68,5.711
2022-07-06,378.493,70426200.0,2.0,-5.07,-6.437,1.367,28.801,33.017,33.017,36.275,36.275,26.502,26.502,0.871,46.563,46.563,391.576,391.576,428.771,428.771,26.73,114.77,102.74,82.72,1.68,6.714
2022-07-07,384.162,64525900.0,3.0,-4.144,-5.979,1.835,56.319,40.784,40.784,37.778,37.778,46.797,46.797,1.043,51.048,51.048,390.832,390.832,428.572,428.572,26.08,113.76,102.11,82.66,1.68,7.308
2022-07-08,383.846,72397800.0,4.0,-3.396,-5.462,2.066,54.785,45.451,45.451,40.336,40.336,55.682,55.682,1.032,50.792,50.792,390.326,390.326,428.373,428.373,24.64,112.5,101.49,82.56,1.68,5.556
2022-07-11,379.461,58366900.0,0.0,-3.121,-4.994,1.873,33.499,41.467,41.467,40.713,40.713,42.975,42.975,0.896,47.252,47.252,389.708,389.708,428.132,428.132,26.17,114.44,102.29,82.59,1.68,6.045
2022-07-12,376.103,62219200.0,1.0,-3.137,-4.622,1.485,19.596,34.177,34.177,38.534,38.534,25.462,25.462,0.808,44.684,44.684,388.817,388.817,427.848,427.848,27.29,115.12,102.53,82.63,1.68,6.429
2022-07-13,374.128,84224600.0,2.0,-3.272,-4.352,1.08,8.671,25.675,25.675,34.248,34.248,8.529,8.529,0.76,43.197,43.197,388.197,388.197,427.55,427.55,26.82,116.44,102.97,82.54,1.68,6.1
2022-07-14,373.219,89704800.0,3.0,-3.413,-4.165,0.751,11.118,20.823,20.823,29.773,29.773,2.923,2.923,0.739,42.496,42.496,387.51,387.51,427.254,427.254,26.4,115.49,102.4,82.51,1.68,5.68
2022-07-15,380.35,79060400.0,4.0,-2.916,-3.915,0.999,47.498,29.714,29.714,29.753,29.753,29.637,29.637,0.977,49.429,49.429,386.928,386.928,427.038,427.038,24.23,116.14,102.75,82.57,1.68,7.083
2022-07-18,377.209,63203600.0,0.0,-2.744,-3.681,0.937,31.475,30.301,30.301,29.936,29.936,31.032,31.032,0.878,46.755,46.755,386.034,386.034,426.802,426.802,25.3,114.93,102.45,82.52,1.68,6.333
2022-07-19,387.401,78506000.0,1.0,-1.765,-3.297,1.533,74.947,45.183,45.183,35.018,35.018,65.513,65.513,1.233,55.221,55.221,385.643,385.643,426.643,426.643,24.5,114.31,101.98,82.43,1.68,7.071
2022-07-20,389.87,71843800.0,2.0,-0.78,-2.794,2.014,74.663,55.01,55.01,41.682,41.682,81.665,81.665,1.326,57.004,57.004,385.351,385.351,426.471,426.471,23.88,114.61,101.88,82.42,1.68,6.826
2022-07-21,393.84,64903900.0,3.0,0.317,-2.172,2.488,82.014,64.011,64.011,49.125,49.125,93.783,93.783,1.486,59.778,59.778,385.397,385.397,426.347,426.347,23.11,116.59,103.04,82.65,1.68,6.79
2022-07-22,390.186,72197300.0,4.0,0.881,-1.561,2.442,65.703,64.575,64.575,54.275,54.275,85.175,85.175,1.282,56.185,56.185,385.352,385.352,426.182,426.182,23.03,118.55,104.22,82.86,1.68,5.429
2022-07-25,390.66,53631500.0,0.0,1.351,-0.979,2.33,67.33,65.494,65.494,58.015,58.015,80.451,80.451,1.301,56.55,56.55,385.441,385.441,426.011,426.011,23.36,117.39,103.85,82.79,1.68,6.298
2022-07-26,386.038,52946400.0,1.0,1.335,-0.516,1.851,51.469,60.819,60.819,58.949,58.949,64.558,64.558,1.083,52.003,52.003,385.446,385.446,425.799,425.799,24.69,117.48,103.89,82.75,1.68,5.0
2022-07-27,396.062,82342100.0,2.0,2.106,0.008,2.098,69.481,63.706,63.706,60.535,60.535,70.049,70.049,1.475,59.592,59.592,385.466,385.466,425.641,425.641,23.24,116.82,104.1,82.88,1.68,6.812
2022-07-28,401.03,73966600.0,3.0,3.083,0.623,2.46,77.925,68.446,68.446,63.172,63.172,78.994,78.994,1.684,62.736,62.736,385.619,385.619,425.523,425.523,22.33,117.75,105.13,83.06,1.68,6.956
2022-07-29,406.876,87003700.0,4.0,4.28,1.355,2.926,77.736,71.543,71.543,65.962,65.962,82.703,82.703,1.948,66.081,66.081,385.726,385.726,425.439,425.439,21.33,117.43,105.17,83.05,1.68,6.897
2022-08-01,405.671,69997500.0,0.0,5.073,2.098,2.975,67.013,70.033,70.033,67.319,67.319,75.46,75.46,1.84,64.79,64.79,386.132,386.132,425.342,425.342,22.84,120.04,105.6,82.96,2.33,7.118
2022-08-02,402.995,63435400.0,1.0,5.423,2.763,2.659,55.605,65.224,65.224,66.621,66.621,62.43,62.43,1.625,61.898,61.898,386.533,386.533,425.195,425.195,23.93,117.5,104.14,82.67,2.33,6.647
2022-08-03,409.306,67820600.0,2.0,6.138,3.438,2.7,75.226,68.558,68.558,67.266,67.266,71.141,71.141,1.922,65.778,65.778,387.056,387.056,425.064,425.064,21.95,119.35,104.57,82.7,2.33,6.222
2022-08-04,409.029,45656600.0,3.0,6.607,4.072,2.535,74.151,70.422,70.422,68.318,68.318,74.63,74.63,1.895,65.463,65.463,387.431,387.431,424.925,424.925,21.44,119.31,105.1,82.81,2.33,6.071
2022-08-05,408.338,56814900.0,4.0,6.844,4.626,2.217,71.464,70.77,70.77,69.135,69.135,74.038,74.038,1.827,64.631,64.631,387.851,387.851,424.766,424.766,21.15,116.47,103.58,82.47,2.33,6.0
2022-08-08,407.864,53886100.0,0.0,6.913,5.084,1.83,58.607,66.716,66.716,68.329,68.329,63.489,63.489,1.78,64.03,64.03,388.193,388.193,424.595,424.595,21.29,118.35,104.19,82.55,2.33,6.91
2022-08-09,406.244,44931800.0,1.0,6.76,5.419,1.341,41.572,58.335,58.335,64.997,64.997,45.009,45.009,1.625,61.912,61.912,388.347,388.347,424.411,424.411,21.77,117.89,103.88,82.47,2.33,6.125
2022-08-10,414.777,68665700.0,2.0,7.244,5.784,1.46,59.887,58.852,58.852,62.949,62.949,50.658,50.658,2.118,67.931,67.931,388.476,388.476,424.272,424.272,19.74,117.12,103.94,82.55,2.33,6.571
2022-08-11,414.777,59489700.0,3.0,7.54,6.135,1.405,43.888,53.864,53.864,59.921,59.921,41.75,41.75,2.118,67.931,67.931,388.65,388.65,424.121,424.121,20.2,114.39,103.25,82.52,2.33,6.167
2022-08-12,421.799,61694500.0,4.0,8.246,6.557,1.689,73.461,60.396,60.396,60.079,60.079,61.03,61.03,2.589,72.134,72.134,389.031,389.031,424.003,424.003,19.53,115.55,103.66,82.54,2.33,7.182
2022-08-15,423.537,54048300.0,0.0,8.844,7.015,1.829,70.352,63.715,63.715,61.291,61.291,68.562,68.562,2.714,73.075,73.075,389.293,389.293,423.903,423.903,19.95,115.45,103.99,82.61,2.33,7.022
2022-08-16,424.366,59289000.0,1.0,9.278,7.467,1.811,66.726,64.718,64.718,62.433,62.433,69.288,69.288,2.778,73.534,73.534,389.706,389.706,423.786,423.786,19.69,115.93,103.87,82.54,2.33,6.815
2022-08-17,421.354,63563400.0,2.0,9.272,7.828,1.444,53.114,60.85,60.85,61.906,61.906,58.74,58.74,2.219,68.937,68.937,390.035,390.035,423.65,423.65,19.9,114.72,103.17,82.47,2.33,6.962
2022-08-18,422.579,49023200.0,3.0,9.259,8.114,1.145,57.456,59.719,59.719,61.177,61.177,56.803,56.803,2.307,69.764,69.764,390.31,390.31,423.516,423.516,19.56,114.89,103.37,82.59,2.33,6.167
2022-08-19,416.9,68016900.0,4.0,8.691,8.23,0.461,31.056,50.165,50.165,57.506,57.506,35.482,35.482,1.602,61.572,61.572,390.561,390.561,423.344,423.344,20.6,113.04,102.48,82.53,2.33,5.938
2022-08-22,408.219,77695600.0,0.0,7.454,8.075,-0.621,-21.628,26.234,26.234,47.082,47.082,-15.463,-15.463,1.066,51.596,51.596,390.83,390.83,423.116,423.116,23.8,112.66,102.03,82.42,2.33,7.161
2022-08-23,407.232,49105200.0,1.0,6.321,7.724,-1.403,-22.737,9.91,9.91,34.691,34.691,-39.652,-39.652,1.024,50.592,50.592,391.308,391.308,422.871,422.871,24.11,112.04,101.78,82.46,2.33,5.842
2022-08-24,408.535,49177800.0,2.0,5.466,7.272,-1.807,-14.035,1.929,1.929,23.771,23.771,-41.755,-41.755,1.08,51.922,51.922,392.104,392.104,422.625,422.625,22.82,111.22,101.44,82.37,2.33,6.308
2022-08-25,414.303,50942300.0,3.0,5.193,6.856,-1.663,14.321,6.059,6.059,17.867,17.867,-17.555,-17.555,1.347,57.388,57.388,393.037,393.037,422.407,422.407,21.78,112.77,102.09,82.42,2.33,6.714
2022-08-26,400.279,103087000.0,4.0,3.802,6.245,-2.444,-18.772,-2.218,-2.218,11.172,11.172,-28.997,-28.997,0.793,44.223,44.223,393.585,393.585,422.125,422.125,25.56,113.62,101.97,82.4,2.33,5.167
2022-08-29,397.632,65370800.0,0.0,2.457,5.488,-3.031,-12.606,-5.681,-5.681,5.554,5.554,-28.151,-28.151,0.732,42.253,42.253,394.327,394.327,421.849,421.849,26.21,112.68,101.39,82.34,2.33,5.342
2022-08-30,393.267,85652400.0,1.0,1.027,4.596,-3.568,-8.38,-6.581,-6.581,1.509,1.509,-22.76,-22.76,0.644,39.155,39.155,394.966,394.966,421.55,421.55,26.21,112.96,101.36,82.3,2.33,6.053
2022-08-31,390.275,76029700.0,2.0,-0.343,3.608,-3.951,-15.768,-9.643,-9.643,-2.208,-2.208,-24.513,-24.513,0.591,37.144,37.144,395.363,395.363,421.219,421.219,25.87,111.88,100.94,82.29,2.33,4.5
2022-09-01,391.499,78740100.0,3.0,-1.315,2.623,-3.939,4.878,-4.803,-4.803,-3.073,-3.073,-8.262,-8.262,0.627,38.535,38.535,395.798,395.798,420.893,420.893,25.56,109.6,99.96,82.13,2.56,5.714
2022-09-02,387.371,99632100.0,4.0,-2.391,1.62,-4.012,-8.919,-6.175,-6.175,-4.107,-4.107,-10.311,-10.311,0.554,35.67,35.67,396.078,396.078,420.538,420.538,25.47,110.22,100.52,82.31,2.56,6.0
2022-09-06,385.91,76637400.0,1.0,-3.324,0.632,-3.955,-7.959,-6.77,-6.77,-4.995,-4.995,-10.32,-10.32,0.531,34.686,34.686,396.092,396.092,420.181,420.181,26.91,107.49,99.4,82.13,2.56,6.28
2022-09-07,392.843,70964200.0,2.0,-3.463,-0.187,-3.276,14.022,0.161,0.161,-3.276,-3.276,7.035,7.035,0.747,42.75,42.75,396.273,396.273,419.851,419.851,24.64,109.19,100.05,82.25,2.56,6.071
2022-09-08,395.41,80821700.0,3.0,-3.328,-0.816,-2.513,22.163,7.495,7.495,0.314,0.314,21.856,21.856,0.833,45.437,45.437,396.663,396.663,419.538,419.538,23.61,108.07,99.68,82.15,2.56,5.944
2022-09-09,401.553,76706900.0,4.0,-2.695,-1.191,-1.503,68.795,27.928,27.928,9.519,9.519,64.747,64.747,1.054,51.323,51.323,397.182,397.182,419.262,419.262,22.79,108.31,99.69,82.08,2.56,6.444
2022-09-12,405.869,69256300.0,0.0,-1.823,-1.318,-0.505,74.856,43.571,43.571,20.87,20.87,88.973,88.973,1.222,54.996,54.996,397.848,397.848,419.005,419.005,23.87,107.42,99.45,82.07,2.56,5.75
2022-09-13,388.221,122947100.0,1.0,-2.527,-1.56,-0.968,-0.855,28.762,28.762,23.5,23.5,39.285,39.285,0.703,41.279,41.279,398.082,398.082,418.653,418.653,27.27,107.67,98.89,81.79,2.56,7.308
2022-09-14,389.702,85023700.0,2.0,-2.932,-1.834,-1.098,5.5,21.008,21.008,22.67,22.67,17.685,17.685,0.741,42.573,42.573,398.332,398.332,418.36,418.36,26.16,108.04,98.94,81.72,2.56,4.81
2022-09-15,385.278,87633800.0,3.0,-3.569,-2.181,-1.388,-13.481,9.512,9.512,18.284,18.284,-8.032,-8.032,0.66,39.754,39.754,398.467,398.467,418.017,418.017,26.27,107.97,98.6,81.63,2.56,6.909
2022-09-16,382.338,103084800.0,4.0,-4.262,-2.597,-1.664,0.771,6.598,6.598,14.389,14.389,-8.982,-8.982,0.612,37.956,37.956,398.431,398.431,417.703,417.703,26.3,107.07,98.68,81.67,2.56,5.615
2022-09-19,385.303,73278500.0,0.0,-4.519,-2.982,-1.538,10.781,7.993,7.993,12.257,12.257,-0.535,-0.535,0.691,40.862,40.862,398.46,398.46,417.429,417.429,25.76,107.32,98.4,81.58,2.56,6.178
2022-09-20,380.881,77274900.0,1.0,-5.022,-3.39,-1.633,-1.046,4.98,4.98,9.831,9.831,-4.723,-4.723,0.613,38.002,38.002,398.489,398.489,417.1,417.1,27.16,106.25,97.79,81.54,2.56,6.333
2022-09-21,374.237,106746600.0,2.0,-5.889,-3.89,-2.0,-9.151,0.27,0.27,6.644,6.644,-12.479,-12.479,0.518,34.138,34.138,398.451,398.451,416.756,416.756,27.99,108.03,98.18,81.47,2.56,6.059
2022-09-22,371.093,89472600.0,3.0,-6.752,-4.462,-2.29,-6.129,-1.863,-1.863,3.808,3.808,-13.206,-13.206,0.481,32.456,32.456,398.391,398.391,416.371,416.371,27.35,105.27,96.7,81.32,2.56,5.111
2022-09-23,364.876,122346900.0,4.0,-7.847,-5.139,-2.708,3.983,0.085,0.085,2.567,2.567,-4.878,-4.878,0.416,29.374,29.374,398.224,398.224,415.908,415.908,29.92,105.7,96.82,81.22,2.56,6.0
2022-09-26,361.266,92581200.0,0.0,-8.904,-5.892,-3.012,-5.318,-1.716,-1.716,1.139,1.139,-7.427,-7.427,0.384,27.727,27.727,397.842,397.842,415.421,415.421,32.26,103.68,95.21,81.04,2.56,5.385
2022-09-27,360.344,108294100.0,1.0,-9.703,-6.654,-3.049,-1.5,-1.644,-1.644,0.212,0.212,-5.355,-5.355,0.376,27.306,27.306,397.505,397.505,414.945,414.945,32.6,100.95,94.56,81.04,2.56,5.417
2022-09-28,367.434,110802200.0,2.0,-9.654,-7.254,-2.4,23.08,6.598,6.598,2.34,2.34,15.112,15.112,0.549,35.426,35.426,397.105,397.105,414.483,414.483,30.18,104.33,96.69,81.39,2.56,5.091
2022-09-29,359.759,112952300.0,3.0,-10.117,-7.827,-2.291,0.198,4.464,4.464,3.048,3.048,7.296,7.296,0.457,31.344,31.344,396.503,396.503,414.003,414.003,31.84,103.79,96.24,81.28,2.56,6.476
2022-09-30,354.196,153711200.0,4.0,-10.809,-8.423,-2.386,-8.815,0.038,0.038,2.045,2.045,-3.976,-3.976,0.404,28.758,28.758,395.71,395.71,413.511,413.511,31.62,102.45,95.99,81.21,2.56,5.655
2022-10-03,363.547,89756500.0,0.0,-10.482,-8.835,-1.647,20.163,6.746,6.746,3.612,3.612,13.015,13.015,0.613,38.016,38.016,395.177,395.177,413.03,413.03,30.1,103.83,96.94,81.28,3.08,5.306
2022-10-04,374.812,103602800.0,1.0,-9.207,-8.909,-0.298,83.593,32.362,32.362,13.195,13.195,70.695,70.695,0.885,46.959,46.959,394.86,394.86,412.626,412.626,29.07,103.54,97.14,81.31,3.08,7.438
2022-10-05,373.939,88065700.0,2.0,-8.173,-8.762,0.589,75.375,46.7,46.7,24.363,24.363,91.372,91.372,0.866,46.4,46.4,394.619,394.619,412.241,412.241,28.55,102.55,96.22,81.23,3.08,7.231
2022-10-06,370.082,82333500.0,3.0,-7.578,-8.525,0.947,58.17,50.523,50.523,33.083,33.083,85.403,85.403,0.783,43.914,43.914,394.099,394.099,411.862,411.862,30.52,101.98,95.69,81.13,3.08,6.333
2022-10-07,359.759,107789500.0,4.0,-7.848,-8.39,0.541,12.126,37.724,37.724,34.63,34.63,43.912,43.912,0.614,38.04,38.04,393.273,393.273,411.391,411.391,31.36,100.99,95.22,81.03,3.08,5.867
2022-10-10,357.012,76042800.0,0.0,-8.19,-8.35,0.16,-0.126,25.107,25.107,31.456,31.456,12.41,12.41,0.578,36.636,36.636,392.276,392.276,410.883,410.883,32.45,99.42,94.66,81.0,3.08,5.841
2022-10-11,354.751,92482800.0,1.0,-8.545,-8.389,-0.156,-4.038,15.392,15.392,26.101,26.101,-6.026,-6.026,0.55,35.475,35.475,391.258,391.258,410.35,410.35,33.63,99.86,94.9,81.04,3.08,5.85
2022-10-12,353.581,76991800.0,2.0,-8.819,-8.475,-0.344,-8.965,7.273,7.273,19.825,19.825,-17.832,-17.832,0.535,34.859,34.859,390.269,390.269,409.779,409.779,33.57,100.35,95.21,81.12,3.08,6.591
2022-10-13,362.912,147254500.0,3.0,-8.189,-8.418,0.229,47.216,20.587,20.587,20.079,20.079,21.603,21.603,0.764,43.308,43.308,389.342,389.342,409.256,409.256,31.94,99.39,94.81,80.88,3.08,6.273
2022-10-14,354.642,123737000.0,4.0,-8.261,-8.386,0.125,20.835,20.67,20.67,20.276,20.276,21.457,21.457,0.627,38.537,38.537,388.254,388.254,408.689,408.689,32.02,98.57,94.28,80.84,3.08,6.826
2022-10-17,363.755,93168200.0,0.0,-7.497,-8.208,0.712,49.904,30.415,30.415,23.656,23.656,43.933,43.933,0.84,45.643,45.643,387.362,387.362,408.174,408.174,31.37,98.09,94.38,80.93,3.08,6.956
2022-10-18,368.029,97162900.0,1.0,-6.472,-7.861,1.389,65.073,41.968,41.968,29.76,29.76,66.384,66.384,0.947,48.642,48.642,386.566,386.566,407.686,407.686,30.5,98.32,94.62,80.97,3.08,7.161
2022-10-19,365.421,79746900.0,2.0,-5.803,-7.45,1.647,63.317,49.084,49.084,36.201,36.201,74.85,74.85,0.885,46.94,46.94,385.749,385.749,407.172,407.172,30.76,96.53,93.63,80.82,3.08,7.167
2022-10-20,362.357,88283100.0,3.0,-5.457,-7.051,1.594,52.11,50.093,50.093,40.832,40.832,68.615,68.615,0.817,44.95,44.95,384.701,384.701,406.643,406.643,29.98,94.88,92.93,80.73,3.08,6.0
2022-10-21,371.163,131038400.0,4.0,-4.422,-6.525,2.104,84.318,61.501,61.501,47.721,47.721,89.061,89.061,1.055,51.335,51.335,383.828,383.828,406.203,406.203,29.69,93.17,93.14,80.94,3.08,5.875
2022-10-24,375.704,85436900.0,0.0,-3.198,-5.86,2.662,86.367,69.79,69.79,55.078,55.078,99.214,99.214,1.187,54.28,54.28,382.906,382.906,405.788,405.788,29.85,92.4,93.02,80.92,3.08,7.3
2022-10-25,381.704,78846300.0,1.0,-1.724,-5.032,3.309,90.452,76.677,76.677,62.277,62.277,105.476,105.476,1.376,57.904,57.904,382.07,382.07,405.412,405.412,28.46,95.09,94.18,81.0,3.08,6.7
2022-10-26,378.828,104087300.0,2.0,-0.779,-4.182,3.403,71.417,74.924,74.924,66.493,66.493,91.786,91.786,1.254,55.628,55.628,381.159,381.159,405.024,405.024,27.28,96.46,94.66,81.07,3.08,6.156
2022-10-27,376.805,81971800.0,3.0,-0.191,-3.383,3.193,64.439,71.429,71.429,68.138,68.138,78.01,78.01,1.175,54.019,54.019,380.268,380.268,404.606,404.606,27.39,97.47,95.33,81.24,3.08,6.385
2022-10-28,385.769,100302000.0,4.0,0.987,-2.509,3.497,85.564,76.141,76.141,70.806,70.806,86.81,86.81,1.475,59.596,59.596,379.532,379.532,404.226,404.226,25.75,96.8,94.84,81.12,3.08,6.731
2022-10-31,382.983,96631300.0,0.0,1.677,-1.672,3.349,74.838,75.706,75.706,72.439,72.439,82.241,82.241,1.34,57.271,57.271,378.854,378.854,403.864,403.864,25.88,96.11,94.41,81.0,3.08,5.994
2022-11-01,381.307,85407600.0,1.0,2.064,-0.925,2.989,66.172,72.528,72.528,72.469,72.469,72.647,72.647,1.265,55.859,55.859,378.315,378.315,403.493,403.493,25.81,96.77,94.19,80.78,3.78,7.538
2022-11-02,371.738,126990400.0,2.0,1.581,-0.424,2.004,30.532,58.529,58.529,67.822,67.822,39.943,39.943,0.942,48.508,48.508,377.605,377.605,403.114,403.114,25.86,96.35,94.03,80.74,3.78,6.368
2022-11-03,367.91,87100100.0,3.0,0.878,-0.163,1.042,-4.074,37.661,37.661,57.769,57.769,-2.553,-2.553,0.849,45.905,45.905,376.793,376.793,402.739,402.739,25.3,95.83,93.62,80.59,3.78,6.333
2022-11-04,373.205,103505200.0,4.0,0.741,0.017,0.723,20.441,31.921,31.921,49.153,49.153,-2.542,-2.542,0.996,49.909,49.909,375.971,375.971,402.416,402.416,24.55,94.22,93.42,80.68,3.78,5.947
2022-11-07,376.775,68286900.0,0.0,0.909,0.196,0.713,36.969,33.604,33.604,43.97,43.97,12.872,12.872,1.104,52.464,52.464,375.501,375.501,402.153,402.153,24.35,93.28,93.09,80.61,3.78,6.222
2022-11-08,378.808,84641100.0,1.0,1.193,0.395,0.798,46.38,37.863,37.863,41.934,41.934,29.72,29.72,1.169,53.905,53.905,375.124,375.124,401.891,401.891,25.54,94.3,93.71,80.69,3.78,6.643
